Job #,Status,Specified Sub,Classification,Location,District,Type,Job Start,Job End,Sub Start,Sub End
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/10/2025 8:00,6/10/2025 14:50,6/10/2025 8:00,6/10/2025 14:50
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/11/2025 8:00,6/11/2025 14:50,6/11/2025 8:00,6/11/2025 14:50
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/16/2025 8:00,6/16/2025 14:50,6/16/2025 8:00,6/16/2025 14:50
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/17/2025 8:00,6/17/2025 14:50,6/17/2025 8:00,6/17/2025 14:50
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/18/2025 8:00,6/18/2025 14:50,6/18/2025 8:00,6/18/2025 14:50
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/20/2025 8:00,6/20/2025 14:50,6/20/2025 8:00,6/20/2025 14:50
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/23/2025 8:00,6/23/2025 14:50,6/23/2025 8:00,6/23/2025 14:50
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/24/2025 8:00,6/24/2025 14:50,6/24/2025 8:00,6/24/2025 14:50
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/25/2025 8:00,6/25/2025 14:50,6/25/2025 8:00,6/25/2025 14:50
9475453,Finished/Pre Arranged,2613034,PARAPROFESSIONAL,R373,97,Vacancy,6/26/2025 8:00,6/26/2025 14:50,6/26/2025 8:00,6/26/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/2/2025 8:00,6/2/2025 14:50,6/2/2025 8:00,6/2/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/3/2025 8:00,6/3/2025 14:50,6/3/2025 8:00,6/3/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/9/2025 8:00,6/9/2025 14:50,6/9/2025 8:00,6/9/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/10/2025 8:00,6/10/2025 14:50,6/10/2025 8:00,6/10/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/11/2025 8:00,6/11/2025 14:50,6/11/2025 8:00,6/11/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/16/2025 8:00,6/16/2025 14:50,6/16/2025 8:00,6/16/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/17/2025 8:00,6/17/2025 14:50,6/17/2025 8:00,6/17/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/18/2025 8:00,6/18/2025 14:50,6/18/2025 8:00,6/18/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/20/2025 8:00,6/20/2025 14:50,6/20/2025 8:00,6/20/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/23/2025 8:00,6/23/2025 14:50,6/23/2025 8:00,6/23/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/24/2025 8:00,6/24/2025 14:50,6/24/2025 8:00,6/24/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/25/2025 8:00,6/25/2025 14:50,6/25/2025 8:00,6/25/2025 14:50
9475727,Finished/Pre Arranged,2747063,PARAPROFESSIONAL,K066,18,Vacancy,6/26/2025 8:00,6/26/2025 14:50,6/26/2025 8:00,6/26/2025 14:50
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/2/2025 8:00,6/2/2025 14:20,6/2/2025 8:00,6/2/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/3/2025 8:00,6/3/2025 14:20,6/3/2025 8:00,6/3/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/4/2025 8:00,6/4/2025 14:20,6/4/2025 8:00,6/4/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/9/2025 8:00,6/9/2025 14:20,6/9/2025 8:00,6/9/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/10/2025 8:00,6/10/2025 14:20,6/10/2025 8:00,6/10/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/11/2025 8:00,6/11/2025 14:20,6/11/2025 8:00,6/11/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/12/2025 8:00,6/12/2025 14:20,6/12/2025 8:00,6/12/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/13/2025 8:00,6/13/2025 14:20,6/13/2025 8:00,6/13/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/16/2025 8:00,6/16/2025 14:20,6/16/2025 8:00,6/16/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/17/2025 8:00,6/17/2025 14:20,6/17/2025 8:00,6/17/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/18/2025 8:00,6/18/2025 14:20,6/18/2025 8:00,6/18/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/20/2025 8:00,6/20/2025 14:20,6/20/2025 8:00,6/20/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/23/2025 8:00,6/23/2025 14:20,6/23/2025 8:00,6/23/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/24/2025 8:00,6/24/2025 14:20,6/24/2025 8:00,6/24/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/25/2025 8:00,6/25/2025 14:20,6/25/2025 8:00,6/25/2025 14:20
9475903,Finished/Web Sub Search,2750132,SPANISH SPEAKING PARA,K036,97,Vacancy,6/26/2025 8:00,6/26/2025 14:20,6/26/2025 8:00,6/26/2025 14:20
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/2/2025 7:45,6/2/2025 14:10,6/2/2025 7:45,6/2/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/3/2025 7:45,6/3/2025 14:10,6/3/2025 7:45,6/3/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/4/2025 7:45,6/4/2025 14:10,6/4/2025 7:45,6/4/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/9/2025 7:45,6/9/2025 14:10,6/9/2025 7:45,6/9/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/10/2025 7:45,6/10/2025 14:10,6/10/2025 7:45,6/10/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/11/2025 7:45,6/11/2025 14:10,6/11/2025 7:45,6/11/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/12/2025 7:45,6/12/2025 14:10,6/12/2025 7:45,6/12/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/13/2025 7:45,6/13/2025 14:10,6/13/2025 7:45,6/13/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/16/2025 7:45,6/16/2025 14:10,6/16/2025 7:45,6/16/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/17/2025 7:45,6/17/2025 14:10,6/17/2025 7:45,6/17/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/18/2025 7:45,6/18/2025 14:10,6/18/2025 7:45,6/18/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/20/2025 7:45,6/20/2025 14:10,6/20/2025 7:45,6/20/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/23/2025 7:45,6/23/2025 14:10,6/23/2025 7:45,6/23/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/24/2025 7:45,6/24/2025 14:10,6/24/2025 7:45,6/24/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/25/2025 7:45,6/25/2025 14:10,6/25/2025 7:45,6/25/2025 14:10
9475979,Finished/Pre Arranged,2747043,PARAPROFESSIONAL,K207,22,Vacancy,6/26/2025 7:45,6/26/2025 14:10,6/26/2025 7:45,6/26/2025 14:10
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/2/2025 8:20,6/2/2025 14:40,6/2/2025 8:20,6/2/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/3/2025 8:20,6/3/2025 14:40,6/3/2025 8:20,6/3/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/4/2025 8:20,6/4/2025 14:40,6/4/2025 8:20,6/4/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/9/2025 8:20,6/9/2025 14:40,6/9/2025 8:20,6/9/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/10/2025 8:20,6/10/2025 14:40,6/10/2025 8:20,6/10/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/11/2025 8:20,6/11/2025 14:40,6/11/2025 8:20,6/11/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/12/2025 8:20,6/12/2025 14:40,6/12/2025 8:20,6/12/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/13/2025 8:20,6/13/2025 14:40,6/13/2025 8:20,6/13/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/16/2025 8:20,6/16/2025 14:40,6/16/2025 8:20,6/16/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/17/2025 8:20,6/17/2025 14:40,6/17/2025 8:20,6/17/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/18/2025 8:20,6/18/2025 14:40,6/18/2025 8:20,6/18/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/20/2025 8:20,6/20/2025 14:40,6/20/2025 8:20,6/20/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/23/2025 8:20,6/23/2025 14:40,6/23/2025 8:20,6/23/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/24/2025 8:20,6/24/2025 14:40,6/24/2025 8:20,6/24/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/25/2025 8:20,6/25/2025 14:40,6/25/2025 8:20,6/25/2025 14:40
9476047,Finished/Pre Arranged,2747324,FEMALE PARA,K102,20,Vacancy,6/26/2025 8:20,6/26/2025 14:40,6/26/2025 8:20,6/26/2025 14:40
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/2/2025 8:00,6/2/2025 14:50,6/2/2025 8:00,6/2/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/3/2025 8:00,6/3/2025 14:50,6/3/2025 8:00,6/3/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/9/2025 8:00,6/9/2025 14:50,6/9/2025 8:00,6/9/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/10/2025 8:00,6/10/2025 14:50,6/10/2025 8:00,6/10/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/11/2025 8:00,6/11/2025 14:50,6/11/2025 8:00,6/11/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/16/2025 8:00,6/16/2025 14:50,6/16/2025 8:00,6/16/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/17/2025 8:00,6/17/2025 14:50,6/17/2025 8:00,6/17/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/18/2025 8:00,6/18/2025 14:50,6/18/2025 8:00,6/18/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/20/2025 8:00,6/20/2025 14:50,6/20/2025 8:00,6/20/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/23/2025 8:00,6/23/2025 14:50,6/23/2025 8:00,6/23/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/24/2025 8:00,6/24/2025 14:50,6/24/2025 8:00,6/24/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/25/2025 8:00,6/25/2025 14:50,6/25/2025 8:00,6/25/2025 14:50
9476054,Finished/Pre Arranged,2709479,PARAPROFESSIONAL,X089,11,Vacancy,6/26/2025 8:00,6/26/2025 14:50,6/26/2025 8:00,6/26/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/2/2025 8:00,6/2/2025 14:50,6/2/2025 8:00,6/2/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/3/2025 8:00,6/3/2025 14:50,6/3/2025 8:00,6/3/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/9/2025 8:00,6/9/2025 14:50,6/9/2025 8:00,6/9/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/10/2025 8:00,6/10/2025 14:50,6/10/2025 8:00,6/10/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/11/2025 8:00,6/11/2025 14:50,6/11/2025 8:00,6/11/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/16/2025 8:00,6/16/2025 14:50,6/16/2025 8:00,6/16/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/17/2025 8:00,6/17/2025 14:50,6/17/2025 8:00,6/17/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/18/2025 8:00,6/18/2025 14:50,6/18/2025 8:00,6/18/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/20/2025 8:00,6/20/2025 14:50,6/20/2025 8:00,6/20/2025 14:50
9476092,Finished/Pre Arranged,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/23/2025 8:00,6/23/2025 14:50,6/23/2025 8:00,6/23/2025 14:50
9476092,Finished/Unfilled,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/24/2025 8:00,6/24/2025 14:50,6/24/2025 8:00,6/24/2025 14:50
9476092,Finished/Unfilled,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/25/2025 8:00,6/25/2025 14:50,6/25/2025 8:00,6/25/2025 14:50
9476092,Finished/Web Sub Search,2720753,PARAPROFESSIONAL,X035,09,Vacancy,6/26/2025 8:00,6/26/2025 14:50,6/26/2025 8:00,6/26/2025 14:50
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/2/2025 8:00,6/2/2025 15:40,6/2/2025 8:00,6/2/2025 15:40
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/3/2025 8:00,6/3/2025 15:35,6/3/2025 8:00,6/3/2025 15:35
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/9/2025 8:00,6/9/2025 15:40,6/9/2025 8:00,6/9/2025 15:40
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/10/2025 8:00,6/10/2025 15:35,6/10/2025 8:00,6/10/2025 15:35
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/11/2025 8:00,6/11/2025 14:50,6/11/2025 8:00,6/11/2025 14:50
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/16/2025 8:00,6/16/2025 15:40,6/16/2025 8:00,6/16/2025 15:40
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/17/2025 8:00,6/17/2025 15:35,6/17/2025 8:00,6/17/2025 15:35
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/18/2025 8:00,6/18/2025 14:50,6/18/2025 8:00,6/18/2025 14:50
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/20/2025 8:00,6/20/2025 14:50,6/20/2025 8:00,6/20/2025 14:50
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/23/2025 8:00,6/23/2025 15:40,6/23/2025 8:00,6/23/2025 15:40
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/25/2025 8:00,6/25/2025 14:50,6/25/2025 8:00,6/25/2025 14:50
9476233,Finished/Pre Arranged,2735983,PARAPROFESSIONAL,R034,31,Vacancy,6/26/2025 8:00,6/26/2025 14:50,6/26/2025 8:00,6/26/2025 14:50
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/2/2025 7:50,6/2/2025 14:40,6/2/2025 7:50,6/2/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/3/2025 7:50,6/3/2025 14:40,6/3/2025 7:50,6/3/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/4/2025 7:50,6/4/2025 14:40,6/4/2025 7:50,6/4/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/9/2025 7:50,6/9/2025 14:40,6/9/2025 7:50,6/9/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/10/2025 7:50,6/10/2025 14:40,6/10/2025 7:50,6/10/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/11/2025 7:50,6/11/2025 14:40,6/11/2025 7:50,6/11/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/12/2025 7:50,6/12/2025 14:40,6/12/2025 7:50,6/12/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/13/2025 7:50,6/13/2025 14:40,6/13/2025 7:50,6/13/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/16/2025 7:50,6/16/2025 14:40,6/16/2025 7:50,6/16/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/17/2025 7:50,6/17/2025 14:40,6/17/2025 7:50,6/17/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/18/2025 7:50,6/18/2025 14:40,6/18/2025 7:50,6/18/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/20/2025 7:50,6/20/2025 14:40,6/20/2025 7:50,6/20/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/23/2025 7:50,6/23/2025 14:40,6/23/2025 7:50,6/23/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/24/2025 7:50,6/24/2025 14:40,6/24/2025 7:50,6/24/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/25/2025 7:50,6/25/2025 14:40,6/25/2025 7:50,6/25/2025 14:40
9476777,Finished/Pre Arranged,2736581,PARAPROFESSIONAL,R056,31,Vacancy,6/26/2025 7:50,6/26/2025 14:40,6/26/2025 7:50,6/26/2025 14:40
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/2/2025 8:00,6/2/2025 14:20,6/2/2025 8:00,6/2/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/3/2025 8:00,6/3/2025 14:20,6/3/2025 8:00,6/3/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/4/2025 8:00,6/4/2025 14:20,6/4/2025 8:00,6/4/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/9/2025 8:00,6/9/2025 14:20,6/9/2025 8:00,6/9/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/10/2025 8:00,6/10/2025 14:20,6/10/2025 8:00,6/10/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/11/2025 8:00,6/11/2025 14:20,6/11/2025 8:00,6/11/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/12/2025 8:00,6/12/2025 14:20,6/12/2025 8:00,6/12/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/13/2025 8:00,6/13/2025 14:20,6/13/2025 8:00,6/13/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/16/2025 8:00,6/16/2025 14:20,6/16/2025 8:00,6/16/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/17/2025 8:00,6/17/2025 14:20,6/17/2025 8:00,6/17/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/18/2025 8:00,6/18/2025 14:20,6/18/2025 8:00,6/18/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/20/2025 8:00,6/20/2025 14:20,6/20/2025 8:00,6/20/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/23/2025 8:00,6/23/2025 14:20,6/23/2025 8:00,6/23/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/24/2025 8:00,6/24/2025 14:20,6/24/2025 8:00,6/24/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/25/2025 8:00,6/25/2025 14:20,6/25/2025 8:00,6/25/2025 14:20
9478195,Finished/Pre Arranged,2671693,PARAPROFESSIONAL,X328,#N/A,Vacancy,6/26/2025 8:00,6/26/2025 14:20,6/26/2025 8:00,6/26/2025 14:20
9478362,Finished/Pre Arranged,2673434,PARAPROFESSIONAL,X089,11,Vacancy,6/2/2025 8:00,6/2/2025 14:50,6/2/2025 8:00,6/2/2025 14:50
9478362,Finished/Pre Arranged,2673434,PARAPROFESSIONAL,X089,11,Vacancy,6/3/2025 8:00,6/3/2025 14:50,6/3/2025 8:00,6/3/2025 14:50
9478362,Finished/Pre Arranged,2673434,PARAPROFESSIONAL,X089,11,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
